,user_id,order_date,point,comment,order_no,order_item
3530,ho,2020년 05월 16일,4,밥이 약간 많아서 남겼네요 맛도 적당한 수준요,7056,그라나파다노 김치볶음밥
3531,ho,2020년 05월 16일,4,밥이 약간 많아서 남겼네요 맛도 적당한 수준요,7056,두툼한 통등심 가츠동
3532,ho,2020년 05월 16일,4,밥이 약간 많아서 남겼네요 맛도 적당한 수준요,7056,대패삼겹덮밥
3533,ho,2020년 05월 16일,4,밥이 약간 많아서 남겼네요 맛도 적당한 수준요,7056,로스트 치킨과 매콤한 크림리조또
3534,sa,2020년 05월 16일,3,음....적절한 맛이네요,7055,로스트 치킨과 매콤한 크림리조또
3535,bl,2020년 05월 16일,5,가츠동 맛있어요!!!,7054,두툼한 통등심 가츠동
3536,ho,2020년 05월 16일,4,"배달시간이 좀 걸리네요, 맛은 나쁘지 않았고요. 다만, 음식이 전반적으로 단맛이 강했어요. 냉면육수도 조금 많이 달구요.",7053,어향가지 덮밥&멘보샤
3537,ho,2020년 05월 16일,4,"배달시간이 좀 걸리네요, 맛은 나쁘지 않았고요. 다만, 음식이 전반적으로 단맛이 강했어요. 냉면육수도 조금 많이 달구요.",7053,계란말이
3538,ho,2020년 05월 16일,4,"배달시간이 좀 걸리네요, 맛은 나쁘지 않았고요. 다만, 음식이 전반적으로 단맛이 강했어요. 냉면육수도 조금 많이 달구요.",7053,두툼한 통등심 가츠동
3539,ho,2020년 05월 16일,4,"배달시간이 좀 걸리네요, 맛은 나쁘지 않았고요. 다만, 음식이 전반적으로 단맛이 강했어요. 냉면육수도 조금 많이 달구요.",7053,수원왕갈비 치밥
3540,sm,2020년 05월 16일,5,나름 괜찮았어요!!,7052,로스트 치킨과 매콤한 크림리조또
3541,ns,2020년 05월 16일,3,배달빠르고 포장 깔끔한데 너무 달아요,7051,궁중식 순살찜닭
3542,su,2020년 05월 16일,5,여긴 맛있음~~ 자주 시킬게요 수고하세요,7050,어향가지 덮밥
3543,su,2020년 05월 16일,5,여긴 맛있음~~ 자주 시킬게요 수고하세요,7050,명란마요 가라아게
3544,gs,2020년 05월 16일,4,어허어 ㅠㅠ 양 많이달라고 부탁드렸는데 부추가.. 넘치고있습니다. 제가 부추 팬은 아닌지라 부추가 엄청많아요.. 부추가.. 부추에 빠질정도로 많이왔어요. 제가 많이달라고 요청사항에 넣어서 죄송해요 부추 좋아하시는분은 진짜.. 좋아하실거에요 ㅎ,7049,대패삼겹덮밥
3545,du,2020년 05월 16일,4,엄청 자주시켜먹습니다 그런데 오늘 무슨일있나요??? 평소와 다르게 나물양이 터무니없이 작게왔네요 6~70프로 수준입니다 왜이렇죠?,7048,소불고기 비빔밥
3546,js,2020년 05월 16일,5,배달 빨리와서 따뜻하게 먹었어요! 맛있어용,7047,비빔명란 가라아케동
3547,hk,2020년 05월 16일,3,양은 많은데 치킨이 약간 눅눅하네용,7046,수원왕갈비 치밥
3548,go,2020년 05월 16일,5,배달 빠르고! 맛도 좋아요~ ㅎㅎ,7045,어향가지 덮밥
3549,ki,2020년 05월 15일,5,추천이예요 너무 맛있네요,7044,어향가지 덮밥
3550,ki,2020년 05월 15일,5,추천이예요 너무 맛있네요,7044,로스트 치킨과 매콤한 크림리조또
3551,gn,2020년 05월 15일,4,잘 먹었어용,7043,궁중식 순살찜닭
3552,sk,2020년 05월 15일,5,후 김치 넘치게 담아주셔서 감사해요 싹 비웠습니다 김치+어향가지 덮밥 조합 짱이에요,7042,어향가지 덮밥
3553,vi,2020년 05월 15일,4,재닌 지원금 안되요 돈가스는 괜찮았어요,7041,어향가지 덮밥&멘보샤
3554,vi,2020년 05월 15일,4,재닌 지원금 안되요 돈가스는 괜찮았어요,7041,두툼한 통등심 가츠동
3555,s3,2020년 05월 15일,4,셰플리 잘 먹었습니다.,7040,매콤대패삼겹덮밥
3556,s3,2020년 05월 15일,4,셰플리 잘 먹었습니다.,7040,어향가지 덮밥
3557,s3,2020년 05월 15일,4,셰플리 잘 먹었습니다.,7040,궁중식 순살찜닭
3558,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,어향가지 덮밥
3559,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,명란마요 가라아게
3560,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,계란말이
3561,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,어향가지 덮밥&멘보샤
3562,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,궁중식 순살찜닭
3563,tw,2020년 05월 15일,5,잘 먹었습니다. 맛도 있습니다,7039,된장국추가
3564,lo,2020년 05월 15일,5,배달 짱 빨라요ㅎㅎ 두툼한 돈카츠와 촉촉한 밥이 꿀맛!,7038,두툼한 통등심 가츠동
3565,ep,2020년 05월 15일,5,따뜻할 때 먹으면 완전 맛나요,7037,어향가지 덮밥
3566,ar,2020년 05월 15일,5,도착예정시각 12시 20분 실도착시각 1시 15분 연락처를 구하려니 없고 요기요에 문의하니 해당지점으로 직접전화걸라하시니...참...점심밥 새로 하다가 다 차리니 배달이 왔습니다...,7036,로스트 치킨과 매콤한 크림리조또
3567,ss,2020년 05월 15일,5,음식 깔끔해서 좋아해요!,7035,어향가지 덮밥
3568,ko,2020년 05월 15일,5,요청사항 체크 잘해주시고 넘 만족스럽게 잘먹었습니다 감사합니다^^,7034,어향가지 덮밥&멘보샤
3569,sm,2020년 05월 15일,5,맛 좋고 양도 배부르게 먹을 정도에요.,7033,두툼한 통등심 가츠동
3570,sm,2020년 05월 15일,5,맛 좋고 양도 배부르게 먹을 정도에요.,7033,트러플 감자튀김
3571,yj,2020년 05월 14일,5,맛있게 잘먹었어용 배터지겠음,7032,비빔명란 가라아케동
3572,yj,2020년 05월 14일,5,맛있게 잘먹었어용 배터지겠음,7032,두툼한 통등심 가츠동
3573,al,2020년 05월 14일,5,매번 같은 것만 먹다 처음으로 다른 거 시켜봤는데 정말 이렇게만 주신다면 계속 재구매 의사가 왕창 있습니당ㅎ 넘넘 맛있게 잘 먹었어요!,7031,궁중식 순살찜닭
3574,gs,2020년 05월 14일,5,처음 시켜봤는데 맛있습니다!,7030,궁중식 순살찜닭
3575,qh,2020년 05월 14일,3,갈비치킨은 다른지점보다 맛있습니다 홀에서 먹은거보다 맛있었는데 가츠동은 날마다 맛이 다른거같아요 어느날엔 맛있고 어느날엔 값 싼 일식집보다 맛없습니다 오늘은 맛 없는날인가보네요,7029,두툼한 통등심 가츠동
3576,qh,2020년 05월 14일,3,갈비치킨은 다른지점보다 맛있습니다 홀에서 먹은거보다 맛있었는데 가츠동은 날마다 맛이 다른거같아요 어느날엔 맛있고 어느날엔 값 싼 일식집보다 맛없습니다 오늘은 맛 없는날인가보네요,7029,수원왕갈비 치밥
3577,to,2020년 05월 14일,5,맛있게 잘 먹었습니다~,7028,어향가지 덮밥
3578,to,2020년 05월 14일,5,맛있게 잘 먹었습니다~,7028,된장국추가
3579,th,2020년 05월 14일,4,맛있게 잘 먹었습니다.,7027,비빔명란 가라아케동
3580,ni,2020년 05월 14일,1,왜 이렇게 메뉴별로 편차가 크냐? 여기는 진짜 궁중 찜닭 하나 보고 시켜먹어야되겠네,7026,어향가지 덮밥
3581,mi,2020년 05월 14일,4,깔끔하고 양도 많고 괜찮았어요~ 대패삼겹덮밥이 젤 맛있어요^^,7025,어향가지 덮밥
3582,mi,2020년 05월 14일,4,깔끔하고 양도 많고 괜찮았어요~ 대패삼겹덮밥이 젤 맛있어요^^,7025,두툼한 통등심 가츠동
3583,mi,2020년 05월 14일,4,깔끔하고 양도 많고 괜찮았어요~ 대패삼겹덮밥이 젤 맛있어요^^,7025,대패삼겹덮밥
3584,kk,2020년 05월 14일,5,맛있게 잘먹었습니다,7024,어향가지 덮밥
3585,sy,2020년 05월 14일,5,유산슬 리뷰보다 양도 맛도 최곤데요?,7023,어향가지 덮밥
3586,sy,2020년 05월 14일,5,유산슬 리뷰보다 양도 맛도 최곤데요?,7023,명란마요 가라아게
3587,ny,2020년 05월 13일,4,빠른배송 감사합니다,7022,궁중식 순살찜닭
3588,ny,2020년 05월 13일,4,빠른배송 감사합니다,7022,계란말이
3589,ny,2020년 05월 13일,4,빠른배송 감사합니다,7022,스프라이트
3590,ny,2020년 05월 13일,4,빠른배송 감사합니다,7022,밥추가
3591,ma,2020년 05월 13일,1,문앞에 놔두고 갈거면 전화를 하던지 해야지 참 배달 성의없네요,7021,명란마요 가라아게
3592,de,2020년 05월 13일,5,평양냉면 적당히 간도 있으면서 맛있습니다 고명도 많고 괜찮은데 면이 좀 붙어서 잘 저어줘야 하네요 잘 먹었습니다,7020,어향가지 덮밥&멘보샤
3593,jm,2020년 05월 13일,5,너무 맛있었어요 1인메뉴도 배달해주셔서 잘먹었습니다.,7019,대패삼겹덮밥
3594,ig,2020년 05월 13일,4,왕갈비 통닭 먹으려다가 후기에 찜닭이 강력하길래 주문했는데 저도 모르게 기대를 했던 걸까요. 그냥 찜닭 맛이었어요. 다음엔 왕갈비로 시켜 보려구요. 그리고 사장님 알림에 이벤트 기간 확인하세요. 5월은 31일까지예요.,7018,궁중식 순살찜닭
3595,ig,2020년 05월 13일,4,왕갈비 통닭 먹으려다가 후기에 찜닭이 강력하길래 주문했는데 저도 모르게 기대를 했던 걸까요. 그냥 찜닭 맛이었어요. 다음엔 왕갈비로 시켜 보려구요. 그리고 사장님 알림에 이벤트 기간 확인하세요. 5월은 31일까지예요.,7018,스프라이트
3596,ek,2020년 05월 13일,5,맛있어요~ 깔끔하게 포장되서 오는 것도 좋고 김치도 맛있어요 그리고 여기 새우튀김 맛집이에요ㅠ 전에 먹고 맛있어서 재주문했어요ㅋㅋ 잘먹었습니다~,7017,매콤대패삼겹덮밥
3597,ek,2020년 05월 13일,5,맛있어요~ 깔끔하게 포장되서 오는 것도 좋고 김치도 맛있어요 그리고 여기 새우튀김 맛집이에요ㅠ 전에 먹고 맛있어서 재주문했어요ㅋㅋ 잘먹었습니다~,7017,어향가지 덮밥
3598,ek,2020년 05월 13일,5,맛있어요~ 깔끔하게 포장되서 오는 것도 좋고 김치도 맛있어요 그리고 여기 명란마요 가라아게 맛집이에요ㅠ 전에 먹고 맛있어서 재주문했어요ㅋㅋ 잘먹었습니다~,7017,명란마요 가라아게
3599,ek,2020년 05월 13일,5,맛있어요~ 깔끔하게 포장되서 오는 것도 좋고 김치도 맛있어요 그리고 여기 새우튀김 맛집이에요ㅠ 전에 먹고 맛있어서 재주문했어요ㅋㅋ 잘먹었습니다~,7017,밥추가
3600,eo,2020년 05월 13일,5,먹을만해요. 잘먹었음,7016,두툼한 통등심 가츠동
3601,eo,2020년 05월 13일,5,먹을만해요. 잘먹었음,7016,로스트 치킨과 매콤한 크림리조또
3602,lo,2020년 05월 13일,5,또 시켜 먹을께요~!!,7015,그라나파다노 김치볶음밥
3603,lo,2020년 05월 13일,5,또 시켜 먹을께요~!!,7015,비빔명란 가라아케동
3604,lo,2020년 05월 13일,5,또 시켜 먹을께요~!!,7015,모둠나물 제육비빔밥
3605,so,2020년 05월 13일,5,항상 기대치를 져버리지 않네요. 백점~!,7014,어향가지 덮밥
3606,wa,2020년 05월 13일,5,유산슬밥 맛잇어요!!!,7013,어향가지 덮밥
3607,ja,2020년 05월 12일,3,양엄청 많고 배달이 빨라요 맛은 평범한 가츠동 맛이에요,7012,두툼한 통등심 가츠동
3608,bi,2020년 05월 12일,5,맛있고 배달빨러요 ㅎ,7011,수원왕갈비 치밥
3609,7h,2020년 05월 12일,5,국물이 조금더 많앗으명 좋겟어요~전 싱거워서 두반장 좀더 넣어먹엇습니다,7010,어향가지 덮밥
3610,7h,2020년 05월 12일,5,국물이 조금더 많앗으명 좋겟어요~전 싱거워서 두반장 좀더 넣어먹엇습니다,7010,명란마요 가라아게
3611,jm,2020년 05월 12일,5,한끼로 든든하고 맛있게 먹었어요,7009,두툼한 통등심 가츠동
3612,pr,2020년 05월 12일,5,유산슬도 맛남.,7008,어향가지 덮밥
3613,ba,2020년 05월 12일,5,배달도 빨랐고 음식도 깔끔하고 너무 맛있어요 자주 시켜먹을께요~,7007,대패삼겹덮밥
3614,ba,2020년 05월 12일,5,배달도 빨랐고 음식도 깔끔하고 너무 맛있어요 자주 시켜먹을께요~,7007,된장국추가
3615,ba,2020년 05월 12일,5,배달도 빨랐고 음식도 깔끔하고 너무 맛있어요 자주 시켜먹을께요~,7007,종가집김치
3616,ba,2020년 05월 12일,5,배달도 빨랐고 음식도 깔끔하고 너무 맛있어요 자주 시켜먹을께요~,7007,로스트 치킨과 매콤한 크림리조또
3617,jo,2020년 05월 12일,5,항상 맛있게 먹는 메뉴에요!,7006,대패삼겹덮밥
3618,jo,2020년 05월 12일,5,항상 맛있게 먹는 메뉴에요!,7006,트러플 감자튀김
3619,kk,2020년 05월 12일,4,항상 잘시켜먹고있습니다~,7005,어향가지 덮밥
3620,kk,2020년 05월 12일,4,항상 잘시켜먹고있습니다~,7005,트러플 감자튀김
3621,kk,2020년 05월 12일,4,항상 잘시켜먹고있습니다~,7005,된장국추가
3622,ri,2020년 05월 12일,5,최고최고~~^^ 이벤트 때메 바쁘실텐데 힘내세요~~,7004,그라나파다노 김치볶음밥
3623,ch,2020년 05월 12일,5,양이 정말 많아요! 저는 남겼어요. 오늘 또 시켜먹으려고 합니다. 진한 버섯향과 군데군데 들어있는 닭고기 깔끔한 뒷맛 다 만족합니다. 안내된 시간보다 배달도 빨리와서 좋았어요!,7003,그라나파다노 김치볶음밥
3624,ch,2020년 05월 12일,5,양이 정말 많아요! 저는 남겼어요. 오늘 또 시켜먹으려고 합니다. 진한 버섯향과 군데군데 들어있는 닭고기 깔끔한 뒷맛 다 만족합니다. 안내된 시간보다 배달도 빨리와서 좋았어요!,7003,명란마요 가라아게
3625,tr,2020년 05월 11일,1,5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요.,7002,두툼한 통등심 가츠동
3626,tr,2020년 05월 11일,1,5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요.,7002,명란마요 가라아게
3627,tr,2020년 05월 11일,1,5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요.,7002,코카콜라
3628,tr,2020년 05월 11일,1,5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요.,7002,된장국추가
3629,tr,2020년 05월 11일,1,5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요.,7002,종가집김치
